part_id,descr,part_type,min_year,max_year,url,img_url
973pb0368c01,Torso Soccer Horizontal White Stripes and No. 3 Back Print / Green Arms / Yellow Hands,torso,2000,2000,https://rebrickable.com/parts/973pb0368c01/torso-soccer-horizontal-white-stripes-and-no.-3-back-print-green-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pb0164c01,Torso Harry Potter Suit and Tie with Hogwarts Shield Print / Black Arms / Yellow Hands,torso,2002,2002,https://rebrickable.com/parts/973pb0164c01/torso-harry-potter-suit-and-tie-with-hogwarts-shield-print-black-arms-yellow-hands,https://img.rebrickable.com/img/pieces/0/973ph4.png
973pr1741c01,Torso with Muscles and Purple Belt Print / Black Arms / Black Hands,torso,2011,2013,https://rebrickable.com/parts/973pr1741c01/torso-with-muscles-and-purple-belt-print-black-arms-black-hands,https://img.rebrickable.com/img/pieces/elements/4630117.jpg
973pb0371c01,Torso Soccer Horizontal White Stripes and No. 11 Back Print / Green Arms / Yellow Hands,torso,2000,2000,https://rebrickable.com/parts/973pb0371c01/torso-soccer-horizontal-white-stripes-and-no.-11-back-print-green-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pr1301c01,Torso SW Rebel Pilot Print / Orange Arms / Black Hands,torso,1999,2009,https://rebrickable.com/parts/973pr1301c01/torso-sw-rebel-pilot-print-orange-arms-black-hands,https://img.rebrickable.com/img/pieces/elements/4500188.jpg
973pb0071c01,"Torso Alpha Team Logo, Utility Belt and Pouches Print / Black Arms / Black Hands",torso,2001,2001,https://rebrickable.com/parts/973pb0071c01/torso-alpha-team-logo+-utility-belt-and-pouches-print-black-arms-black-hands,https://img.rebrickable.com/img/ni.png
973pb0103c01,Torso Arctic Logo Small and EMT Star of Life Print / Red Arms / Black Hands,torso,2000,2000,https://rebrickable.com/parts/973pb0103c01/torso-arctic-logo-small-and-emt-star-of-life-print-red-arms-black-hands,https://img.rebrickable.com/img/ni.png
973px140c01,Torso Arctic Logo Large on Open Collar Pullover Print / Blue Arms / Black Hands,torso,2000,2001,https://rebrickable.com/parts/973px140c01/torso-arctic-logo-large-on-open-collar-pullover-print-blue-arms-black-hands,https://img.rebrickable.com/img/ni.png
973pr2465c01,Torso Plain / Dark Tan Arms / Medium Dark Flesh Hands,torso,2015,2015,https://rebrickable.com/parts/973pr2465c01/torso-plain-dark-tan-arms-medium-dark-flesh-hands,https://img.rebrickable.com/img/pieces/elements/6047567.jpg
973px23c01,Torso Paradisa Red Dot Top with Gold Necklace Print / Yellow Arms / Yellow Hands,torso,1992,1994,https://rebrickable.com/parts/973px23c01/torso-paradisa-red-dot-top-with-gold-necklace-print-yellow-arms-yellow-hands,https://img.rebrickable.com/img/pieces/13/973p2f.png
973pb0275c01,Torso Gravity Games with Red and Orange Logos Print / Dark Blue Arms / Yellow Hands,torso,2003,2004,https://rebrickable.com/parts/973pb0275c01/torso-gravity-games-with-red-and-orange-logos-print-dark-blue-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pr1422c01,Torso SW Protocol Droid Print / Black Arms / Black Hands,torso,2008,2008,https://rebrickable.com/parts/973pr1422c01/torso-sw-protocol-droid-print-black-arms-black-hands,https://img.rebrickable.com/img/pieces/elements/4533115.jpg
973pb0232c01,Torso Infomaniac with Bow Tie - LEGO Logo on Back Print / Black Arms / White Hands,torso,1997,1997,https://rebrickable.com/parts/973pb0232c01/torso-infomaniac-with-bow-tie-lego-logo-on-back-print-black-arms-white-hands,https://img.rebrickable.com/img/ni.png
973px147c01,Torso Harry Potter Uniform Slytherin Shield Print / Light Gray Arms / Yellow Hands,torso,2001,2002,https://rebrickable.com/parts/973px147c01/torso-harry-potter-uniform-slytherin-shield-print-light-gray-arms-yellow-hands,https://img.rebrickable.com/img/pieces/7/973ph2.png
973p4bc02,Torso Castle Dragon Knights Dragon Face on Shield Print / Blue Arms / Yellow Hands,torso,1993,1996,https://rebrickable.com/parts/973p4bc02/torso-castle-dragon-knights-dragon-face-on-shield-print-blue-arms-yellow-hands,https://img.rebrickable.com/img/pieces/4/973p4b.png
973pb0216c01,Torso Soccer Blue Chevron and No. 14 Front and Back Print / White Arms / Yellow Hands,torso,2002,2002,https://rebrickable.com/parts/973pb0216c01/torso-soccer-blue-chevron-and-no.-14-front-and-back-print-white-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pb0168c01,Torso Soccer Blue Chevron and No. 2 Front and Back Print / White Arms / Yellow Hands,torso,2002,2004,https://rebrickable.com/parts/973pb0168c01/torso-soccer-blue-chevron-and-no.-2-front-and-back-print-white-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973px127c01,Torso Train Red 2 x 4 Brick Print / White Arms / Yellow Hands,torso,1998,1998,https://rebrickable.com/parts/973px127c01/torso-train-red-2-x-4-brick-print-white-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pb0340c01,Torso Fire Shirt with Gauge and Orange Belt Print / Light Gray Arms / Black Hands,torso,1999,1999,https://rebrickable.com/parts/973pb0340c01/torso-fire-shirt-with-gauge-and-orange-belt-print-light-gray-arms-black-hands,https://img.rebrickable.com/img/ni.png
973pr2825c01,Torso Pirate Bluecoat Soldier Print / Blue Arms / Yellow Hands,torso,2015,2015,https://rebrickable.com/parts/973pr2825c01/torso-pirate-bluecoat-soldier-print-blue-arms-yellow-hands,https://img.rebrickable.com/img/pieces/elements/6099418.jpg
973bpb159c01,Torso NBA Street Player - Gray Shirt and 3 Squares Print / Yellow NBA Arms,torso,2003,2003,https://rebrickable.com/parts/973bpb159c01/torso-nba-street-player-gray-shirt-and-3-squares-print-yellow-nba-arms,https://img.rebrickable.com/img/ni.png
973px57c01,Torso Space LoM Gold Triangular Machinery and Belt Print / Blue Arms / Yellow Hands,torso,2001,2001,https://rebrickable.com/parts/973px57c01/torso-space-lom-gold-triangular-machinery-and-belt-print-blue-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pb0246c01,Torso Soccer Vertical Striped Red/Blue and No. 10 Back Print / Red Arms / Yellow Hands,torso,2000,2000,https://rebrickable.com/parts/973pb0246c01/torso-soccer-vertical-striped-redblue-and-no.-10-back-print-red-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973px59c01,Torso SW Gungan Dark Gray/Light Brown Shirts Print / Tan Arms / Tan Hands,torso,1999,2000,https://rebrickable.com/parts/973px59c01/torso-sw-gungan-dark-graylight-brown-shirts-print-tan-arms-tan-hands,https://img.rebrickable.com/img/pieces/19/973pr6.png
973pb0367c01,Torso Soccer Horizontal White Stripes and No. 2 Back Print / Green Arms / Yellow Hands,torso,2000,2000,https://rebrickable.com/parts/973pb0367c01/torso-soccer-horizontal-white-stripes-and-no.-2-back-print-green-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973px35c01,Torso Castle Fright Knights Red Spider Medal Print / Black Arms / Yellow Hands,torso,1997,1998,https://rebrickable.com/parts/973px35c01/torso-castle-fright-knights-red-spider-medal-print-black-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pb0214c01,Torso Soccer Blue Chevron and No. 7 Front and Back Print / White Arms / Yellow Hands,torso,2002,2002,https://rebrickable.com/parts/973pb0214c01/torso-soccer-blue-chevron-and-no.-7-front-and-back-print-white-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973px9c01,"Torso Police Leather Jacket, Yellow Star Badge Print / Black Arms / Black Hands",torso,1993,2002,https://rebrickable.com/parts/973px9c01/torso-police-leather-jacket+-yellow-star-badge-print-black-arms-black-hands,https://img.rebrickable.com/img/pieces/0/973p75.png
973pb0176c01,Torso Soccer Blue Chevron and No. 11 Front and Back Print / White Arms / Yellow Hands,torso,2002,2004,https://rebrickable.com/parts/973pb0176c01/torso-soccer-blue-chevron-and-no.-11-front-and-back-print-white-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pr1759c01,Torso Female Wetsuit Print / Yellow Arms / Yellow Hands,torso,2011,2012,https://rebrickable.com/parts/973pr1759c01/torso-female-wetsuit-print-yellow-arms-yellow-hands,https://img.rebrickable.com/img/pieces/elements/6043809.jpg
973px123c01,Torso Space UFO Black Stripes and 4 Pips Print / Red Arms / Black Hands,torso,1997,1998,https://rebrickable.com/parts/973px123c01/torso-space-ufo-black-stripes-and-4-pips-print-red-arms-black-hands,https://img.rebrickable.com/img/pieces/7/973p54.png
973pb0209c01,Torso Soccer Black Fading Stripes and No. 8 Front and Back Print / Red Arms / Yellow Hands,torso,2002,2002,https://rebrickable.com/parts/973pb0209c01/torso-soccer-black-fading-stripes-and-no.-8-front-and-back-print-red-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pr0579c01,Torso SW Armor Clone Trooper Print / White Arms / Black Hands,torso,2002,2007,https://rebrickable.com/parts/973pr0579c01/torso-sw-armor-clone-trooper-print-white-arms-black-hands,https://img.rebrickable.com/img/pieces/elements/4167800.jpg
973px114c01,Torso Castle Knights Kingdom Blue Corset and Necklace Print (Maiden) / Red Arms / Yellow Hands,torso,2000,2002,https://rebrickable.com/parts/973px114c01/torso-castle-knights-kingdom-blue-corset-and-necklace-print-maiden-red-arms-yellow-hands,https://img.rebrickable.com/img/pieces/4/973p4h.png
973pr1188c02,"Torso Police Jacket with Pocket, Gold Badge and Red Tie Print / Black Arms / Yellow Hands",torso,2006,2006,https://rebrickable.com/parts/973pr1188c02/torso-police-jacket-with-pocket+-gold-badge-and-red-tie-print-black-arms-yellow-hands,https://img.rebrickable.com/img/pieces/elements/6022385.jpg
973pr1733c01,Torso Clone Pilot Flight Suit Print / Black Arms / Black Hands,torso,2011,2011,https://rebrickable.com/parts/973pr1733c01/torso-clone-pilot-flight-suit-print-black-arms-black-hands,https://img.rebrickable.com/img/pieces/elements/4613921.jpg
973pb0908c01,Torso SW Armour Clone Trooper Light Gray Outline Print / Black Arms / Black Hands,torso,2011,2011,https://rebrickable.com/parts/973pb0908c01/torso-sw-armour-clone-trooper-light-gray-outline-print-black-arms-black-hands,https://img.rebrickable.com/img/ni.png
973px75c01,"Torso Studios Grip Sunglasses, Screwdriver, Clapboard on Back Print / Yellow Arms / Dark Gray Hands",torso,2000,2001,https://rebrickable.com/parts/973px75c01/torso-studios-grip-sunglasses+-screwdriver+-clapboard-on-back-print-yellow-arms-dark-gray-hands,https://img.rebrickable.com/img/ni.png
973ps3c01,Torso SW Wrap-Around Tunic and Utility Belt Print / White Arms / Yellow Hands,torso,1999,2014,https://rebrickable.com/parts/973ps3c01/torso-sw-wrap-around-tunic-and-utility-belt-print-white-arms-yellow-hands,https://img.rebrickable.com/img/pieces/15/973ps3.png
973pr2094c01,Torso SW Armor Sith Trooper Print / Black Arms / Black Hands,torso,2012,2013,https://rebrickable.com/parts/973pr2094c01/torso-sw-armor-sith-trooper-print-black-arms-black-hands,https://img.rebrickable.com/img/pieces/elements/6006043.jpg
973pb0028c01,Torso Fire Uniform Four Button and Gray Belt Print (Sticker) / Black Arms / Yellow Hands,torso,2000,2000,https://rebrickable.com/parts/973pb0028c01/torso-fire-uniform-four-button-and-gray-belt-print-sticker-black-arms-yellow-hands,https://img.rebrickable.com/img/pieces/0/973p28.png
973pr2510c01,Torso Weathered Stone Robe Print / Dark Bluish Gray Arms and Hands,torso,2013,2013,https://rebrickable.com/parts/973pr2510c01/torso-weathered-stone-robe-print-dark-bluish-gray-arms-and-hands,https://img.rebrickable.com/img/pieces/elements/6056451.jpg
973pr1348c01,Torso SW K-3PO Print / White Arms / White Hands,torso,2007,2007,https://rebrickable.com/parts/973pr1348c01/torso-sw-k-3po-print-white-arms-white-hands,https://img.rebrickable.com/img/pieces/elements/4519552.jpg
973px64c01,"Torso Studios Cameraman ID, Logo, Pen, and Clapboard on Back Print / White Arms / Yellow Hands",torso,2000,2001,https://rebrickable.com/parts/973px64c01/torso-studios-cameraman-id+-logo+-pen+-and-clapboard-on-back-print-white-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pr1420c01,Torso SW Armor Imperial Trooper Print / Black Arms / Black Hands,torso,2008,2012,https://rebrickable.com/parts/973pr1420c01/torso-sw-armor-imperial-trooper-print-black-arms-black-hands,https://img.rebrickable.com/img/pieces/elements/4533104.jpg
92456pr0033c01,"Torso Friends - Crop Top with Whistle Print, Light Flesh Arms and Hands",torso,2014,2014,https://rebrickable.com/parts/92456pr0033c01/torso-friends-crop-top-with-whistle-print+-light-flesh-arms-and-hands,https://img.rebrickable.com/img/pieces/elements/6055524.jpg
973pb0110c01,Torso Harry Potter Blue Box Striped Button Shirt Print / Red Arms / Yellow Hands,torso,2002,2002,https://rebrickable.com/parts/973pb0110c01/torso-harry-potter-blue-box-striped-button-shirt-print-red-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973psec01,Torso SW Armor Scout Trooper Print (Dark Gray Accents) / White Arms / Black Hands,torso,1999,2002,https://rebrickable.com/parts/973psec01/torso-sw-armor-scout-trooper-print-dark-gray-accents-white-arms-black-hands,https://img.rebrickable.com/img/ni.png
973p4dc01,Torso Castle Royal Knights Lion Head on Red/White Shield Print / White Arms / Yellow Hands,torso,1995,1998,https://rebrickable.com/parts/973p4dc01/torso-castle-royal-knights-lion-head-on-redwhite-shield-print-white-arms-yellow-hands,https://img.rebrickable.com/img/pieces/4/973p4d.png
973pb0031c01,"Torso Airplane Crew Female, Pocket, Pen, Scarf and Logo Print / Blue Arms / Yellow Hands",torso,1994,2010,https://rebrickable.com/parts/973pb0031c01/torso-airplane-crew-female+-pocket+-pen+-scarf-and-logo-print-blue-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973p8ac01,Torso Extreme Team Jacket with Red X Logo on Back Print / Green Arms / Black Hands,torso,1998,2000,https://rebrickable.com/parts/973p8ac01/torso-extreme-team-jacket-with-red-x-logo-on-back-print-green-arms-black-hands,https://img.rebrickable.com/img/pieces/0/973p8a.png
973px71c03,"Torso SW Layered Shirt, Robe Tie Print / Black Arms / Light Bluish Gray Hands",torso,2005,2005,https://rebrickable.com/parts/973px71c03/torso-sw-layered-shirt+-robe-tie-print-black-arms-light-bluish-gray-hands,https://img.rebrickable.com/img/pieces/0/973pr2.png
973pr2167c01,Torso White Venom Logo and Muscles Print / Black Arms / Black Hands,torso,2012,2014,https://rebrickable.com/parts/973pr2167c01/torso-white-venom-logo-and-muscles-print-black-arms-black-hands,https://img.rebrickable.com/img/pieces/elements/6016121.jpg
973px154c01,Torso Spider-Man Oriental Dress Print (Mary Jane) / Yellow Arms / Yellow Hands,torso,2002,2002,https://rebrickable.com/parts/973px154c01/torso-spider-man-oriental-dress-print-mary-jane-yellow-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pb0167c01,Torso Soccer Black Fading Stripes and No. 2 Front and Back Print / Red Arms / Yellow Hands,torso,2002,2004,https://rebrickable.com/parts/973pb0167c01/torso-soccer-black-fading-stripes-and-no.-2-front-and-back-print-red-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pr1255c01,Torso SW Dengar Print / Light Bluish Gray Arms / White Hands,torso,2006,2006,https://rebrickable.com/parts/973pr1255c01/torso-sw-dengar-print-light-bluish-gray-arms-white-hands,https://img.rebrickable.com/img/pieces/elements/4290562.jpg
